,Year,Laureate_Id,Firstname,Lastname,Category,Prize_Share,Motivation,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Birth_Year,Death_Year
321,1959,630,Salvatore,Quasimodo,literature,1,"""for his lyrical poetry which with classical fire expresses the tragic experience of life in our own times""",male,20/08/1901,Italy,Modica,IT,14/06/1968,Italy,Naples,IT,,,,1901.0,1968.0
322,1960,370,Peter,Medawar,medicine,2,"""for discovery of acquired immunological tolerance""",male,28/02/1915,Brazil,Rio de Janeiro,BR,02/10/1987,United Kingdom,London,GB,University College,London,United Kingdom,1915.0,1987.0
323,1960,74,Donald A.,Glaser,physics,1,"""for the invention of the bubble chamber""",male,21/09/1926,USA,Cleveland OH,US,28/02/2013,USA,Berkeley CA,US,University of California,Berkeley CA,USA,1926.0,2013.0
324,1960,369,Sir Frank Macfarlane,Burnet,medicine,2,"""for discovery of acquired immunological tolerance""",male,1899-09-03,Australia,Traralgon,AU,31/08/1985,Australia,Melbourne,AU,Walter and Eliza Hall Institute for Medical Research,Melbourne,Australia,1899.0,1985.0
325,1960,631,Saint-John,Perse,literature,1,"""for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time""",male,1887-05-31,Guadeloupe Island,Pointe-à-Pitre,GP,20/09/1975,France,Presqu'île-de-Giens,FR,,,,1887.0,1975.0
326,1960,519,Albert,Lutuli,peace,1,"""for his non-violent struggle against apartheid""",male,1898-00-00,Southern Rhodesia (now Zimbabwe),Bulawayo,ZW,21/07/1967,South Africa,Stanger,ZA,,,,1898.0,1967.0
327,1960,224,Willard F.,Libby,chemistry,1,"""for his method to use carbon-14 for age determination in archaeology geology geophysics and other branches of science""",male,17/12/1908,USA,Grand Valley CO,US,08/09/1980,USA,Los Angeles CA,US,University of California,Los Angeles CA,USA,1908.0,1980.0
328,1961,76,Rudolf,Mössbauer,physics,2,"""for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name""",male,31/01/1929,Germany,Munich,DE,14/09/2011,,,,Technical University,Munich,Germany,1929.0,2011.0
329,1961,520,Dag,Hammarskjöld,peace,1,"""for developing the UN into an effective and constructive international organization capable of giving life to the principles and aims expressed in the UN Charter""",male,29/07/1905,Sweden,Jönköping,SE,18/09/1961,Northern Rhodesia (now Zambia),Ndola,ZM,,,,1905.0,1961.0
330,1961,371,Georg,von Békésy,medicine,1,"""for his discoveries of the physical mechanism of stimulation within the cochlea""",male,1899-06-03,Hungary,Budapest,HU,13/06/1972,USA,Honolulu HI,US,Harvard University,Cambridge MA,USA,1899.0,1972.0
331,1961,633,Ivo,Andric,literature,1,"""for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country""",male,1892-10-10,Bosnia (now Bosnia and Herzegovina),Dolac,BA,13/03/1975,Yugoslavia (now Serbia),Belgrade,RS,,,,1892.0,1975.0
332,1961,225,Melvin,Calvin,chemistry,1,"""for his research on the carbon dioxide assimilation in plants""",male,08/04/1911,USA,St. Paul MN,US,08/01/1997,USA,Berkeley CA,US,University of California,Berkeley CA,USA,1911.0,1997.0
333,1961,75,Robert,Hofstadter,physics,2,"""for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons""",male,05/02/1915,USA,New York NY,US,17/11/1990,USA,Stanford CA,US,Stanford University,Stanford CA,USA,1915.0,1990.0
334,1962,374,Maurice,Wilkins,medicine,3,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material""",male,15/12/1916,New Zealand,Pongaroa,NZ,05/10/2004,United Kingdom,London,GB,London University,London,United Kingdom,1916.0,2004.0
335,1962,373,James,Watson,medicine,3,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material""",male,06/04/1928,USA,Chicago IL,US,0000-00-00,,,,Harvard University,Cambridge MA,USA,1928.0,
336,1962,372,Francis,Crick,medicine,3,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material""",male,08/06/1916,United Kingdom,Northampton,GB,28/07/2004,USA,San Diego CA,US,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1916.0,2004.0
337,1962,217,Linus,Pauling,peace,1,"""for his fight against the nuclear arms race between East and West""",male,28/02/1901,USA,Portland OR,US,19/08/1994,USA,Big Sur CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1901.0,1994.0
338,1962,227,John C.,Kendrew,chemistry,2,"""for their studies of the structures of globular proteins""",male,24/03/1917,United Kingdom,Oxford,GB,23/08/1997,United Kingdom,Cambridge,GB,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1917.0,1997.0
339,1962,226,Max F.,Perutz,chemistry,2,"""for their studies of the structures of globular proteins""",male,19/05/1914,Austria,Vienna,AT,06/02/2002,United Kingdom,Cambridge,GB,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1914.0,2002.0
340,1962,77,Lev,Landau,physics,1,"""for his pioneering theories for condensed matter especially liquid helium""",male,22/01/1908,Russian Empire (now Azerbaijan),Baku,AZ,01/04/1968,USSR (now Russia),Moscow,RU,Academy of Sciences,Moscow,USSR (now Russia),1908.0,1968.0
341,1962,634,John,Steinbeck,literature,1,"""for his realistic and imaginative writings combining as they do sympathetic humour and keen social perception""",male,27/02/1902,USA,Salinas CA,US,20/12/1968,USA,New York NY,US,,,,1902.0,1968.0
342,1963,377,Andrew,Huxley,medicine,3,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane""",male,22/11/1917,United Kingdom,Hampstead,GB,30/05/2012,United Kingdom,Grantchester,GB,University College,London,United Kingdom,1917.0,2012.0
343,1963,376,Alan,Hodgkin,medicine,3,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane""",male,05/02/1914,United Kingdom,Banbury,GB,20/12/1998,United Kingdom,Cambridge,GB,University of Cambridge,Cambridge,United Kingdom,1914.0,1998.0
344,1963,375,Sir John,Eccles,medicine,3,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane""",male,27/01/1903,Australia,Melbourne,AU,02/05/1997,Switzerland,Contra,CH,Australian National University,Canberra,Australia,1903.0,1997.0
345,1963,80,J. Hans D.,Jensen,physics,4,"""for their discoveries concerning nuclear shell structure""",male,25/06/1907,Germany,Hamburg,DE,11/02/1973,West Germany (now Germany),Heidelberg,DE,University of Heidelberg,Heidelberg,Germany,1907.0,1973.0
346,1963,78,Eugene,Wigner,physics,2,"""for his contributions to the theory of the atomic nucleus and the elementary particles particularly through the discovery and application of fundamental symmetry principles""",male,17/11/1902,Austria-Hungary (now Hungary),Budapest,HU,01/01/1995,USA,Princeton NJ,US,Princeton University,Princeton NJ,USA,1902.0,1995.0
347,1963,482,International Committee of the Red Cross,unknown,peace,2,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",org,1863-00-00,,,,0000-00-00,,,,,,,1863.0,
348,1963,523,League of Red Cross Societies,unknown,peace,2,"""for promoting the principles of the Geneva Convention and cooperation with the UN""",org,1919-00-00,,,,0000-00-00,,,,,,,1919.0,
349,1963,635,Giorgos,Seferis,literature,1,"""for his eminent lyrical writing inspired by a deep feeling for the Hellenic world of culture""",male,13/03/1900,Ottoman Empire (now Turkey),Smyrna (now Izmir),TR,20/09/1971,Greece,Athens,GR,,,,1900.0,1971.0
350,1963,79,Maria,Goeppert Mayer,physics,4,"""for their discoveries concerning nuclear shell structure""",female,28/06/1906,Germany (now Poland),Kattowitz (now Katowice),PL,20/02/1972,USA,San Diego CA,US,University of California,San Diego CA,USA,1906.0,1972.0
351,1963,228,Karl,Ziegler,chemistry,2,"""for their discoveries in the field of the chemistry and technology of high polymers""",male,1898-11-26,Germany,Helsa,DE,12/08/1973,West Germany (now Germany),Mülheim,DE,Max-Planck-Institut für Kohlenforschung,Mülheim an der Ruhr,Germany,1898.0,1973.0
352,1963,229,Giulio,Natta,chemistry,2,"""for their discoveries in the field of the chemistry and technology of high polymers""",male,26/02/1903,Italy,Imperia,IT,02/05/1979,Italy,Bergamo,IT,Institute of Technology,Milan,Italy,1903.0,1979.0
353,1964,82,Nicolay G.,Basov,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",male,14/12/1922,USSR (now Russia),Usman,RU,01/07/2001,Russia,Moscow,RU,P.N. Lebedev Physical Institute,Moscow,USSR (now Russia),1922.0,2001.0
354,1964,637,Jean-Paul,Sartre,literature,1,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age""",male,21/06/1905,France,Paris,FR,15/04/1980,France,Paris,FR,,,,1905.0,1980.0
355,1964,524,Martin Luther,King Jr.,peace,1,"""for his non-violent struggle for civil rights for the Afro-American population""",male,15/01/1929,USA,Atlanta GA,US,04/04/1968,USA,Memphis TN,US,,,,1929.0,1968.0
356,1964,83,Aleksandr M.,Prokhorov,physics,4,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",male,11/07/1916,Australia,Atherton,AU,08/01/2002,Russia,Moscow,RU,P.N. Lebedev Physical Institute,Moscow,USSR (now Russia),1916.0,2002.0
357,1964,379,Feodor,Lynen,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",male,06/04/1911,Germany,Munich,DE,06/08/1979,Germany,Munich,DE,Max-Planck-Institut für Zellchemie,Munich,Germany,1911.0,1979.0
358,1964,81,Charles H.,Townes,physics,2,"""for fundamental work in the field of quantum electronics which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",male,28/07/1915,USA,Greenville SC,US,27/01/2015,USA,Berkeley CA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1915.0,2015.0
359,1964,378,Konrad,Bloch,medicine,2,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",male,21/01/1912,Germany (now Poland),Neisse (now Nysa),PL,15/10/2000,USA,Burlington MA,US,Harvard University,Cambridge MA,USA,1912.0,2000.0
360,1964,230,Dorothy Crowfoot,Hodgkin,chemistry,1,"""for her determinations by X-ray techniques of the structures of important biochemical substances""",female,12/05/1910,Egypt,Cairo,EG,29/07/1994,United Kingdom,Shipston-on-Stour,GB,University of Oxford Royal Society,Oxford,United Kingdom,1910.0,1994.0
361,1965,231,Robert B.,Woodward,chemistry,1,"""for his outstanding achievements in the art of organic synthesis""",male,10/04/1917,USA,Boston MA,US,08/07/1979,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA,1917.0,1979.0
362,1965,380,François,Jacob,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",male,17/06/1920,France,Nancy,FR,19/04/2013,France,Paris,FR,Institut Pasteur,Paris,France,1920.0,2013.0
363,1965,381,André,Lwoff,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",male,08/05/1902,France,Ainay-le-Château,FR,30/09/1994,France,Paris,FR,Institut Pasteur,Paris,France,1902.0,1994.0
364,1965,382,Jacques,Monod,medicine,3,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",male,09/02/1910,France,Paris,FR,31/05/1976,France,Cannes,FR,Institut Pasteur,Paris,France,1910.0,1976.0
365,1965,525,United Nations Children's Fund,unknown,peace,1,"""for its effort to enhance solidarity between nations and reduce the difference between rich and poor states""",org,1946-00-00,,,,0000-00-00,,,,,,,1946.0,
366,1965,84,Sin-Itiro,Tomonaga,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",male,31/03/1906,Japan,Kyoto,JP,08/07/1979,Japan,Tokyo,JP,Tokyo University of Education,Tokyo,Japan,1906.0,1979.0
367,1965,638,Mikhail,Sholokhov,literature,1,"""for the artistic power and integrity with which in his epic of the Don he has given expression to a historic phase in the life of the Russian people""",male,24/05/1905,Russia,Veshenskaya,RU,21/02/1984,USSR (now Russia),Veshenskaya,RU,,,,1905.0,1984.0
368,1965,85,Julian,Schwinger,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",male,12/02/1918,USA,New York NY,US,16/07/1994,USA,Los Angeles CA,US,Harvard University,Cambridge MA,USA,1918.0,1994.0
369,1965,86,Richard P.,Feynman,physics,3,"""for their fundamental work in quantum electrodynamics with deep-ploughing consequences for the physics of elementary particles""",male,11/05/1918,USA,New York NY,US,15/02/1988,USA,Los Angeles CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1918.0,1988.0
370,1966,384,Charles B.,Huggins,medicine,2,"""for his discoveries concerning hormonal treatment of prostatic cancer""",male,22/09/1901,Canada,Halifax Nova Scotia,CA,12/01/1997,USA,Chicago IL,US,University of Chicago Ben May Laboratory for Cancer Research,Chicago IL,USA,1901.0,1997.0
371,1966,639,Shmuel,Agnon,literature,2,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",male,1888-07-17,Austria-Hungary (now Ukraine),Buczacz (now Buchach),UA,17/02/1970,Israel,Rehovot,IL,,,,1888.0,1970.0
372,1966,232,Robert S.,Mulliken,chemistry,1,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",male,1896-06-07,USA,Newburyport MA,US,31/10/1986,USA,Arlington VA,US,University of Chicago,Chicago IL,USA,1896.0,1986.0
373,1966,383,Peyton,Rous,medicine,2,"""for his discovery of tumour-inducing viruses""",male,1879-10-05,USA,Baltimore MD,US,16/02/1970,USA,New York NY,US,Rockefeller University,New York NY,USA,1879.0,1970.0
374,1966,640,Nelly,Sachs,literature,2,"""for her outstanding lyrical and dramatic writing which interprets Israel's destiny with touching strength""",female,1891-12-10,Germany,Berlin,DE,12/05/1970,Sweden,Stockholm,SE,,,,1891.0,1970.0
375,1966,87,Alfred,Kastler,physics,1,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",male,03/05/1902,Germany (now France),Guebwiller,FR,07/01/1984,France,Bandol,FR,École Normale Supérieure,Paris,France,1902.0,1984.0
376,1967,385,Ragnar,Granit,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",male,30/10/1900,Russian Empire (now Finland),Helsinki,FI,12/03/1991,Sweden,Stockholm,SE,Karolinska Institutet,Stockholm,Sweden,1900.0,1991.0
377,1967,387,George,Wald,medicine,3,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",male,18/11/1906,USA,New York NY,US,12/04/1997,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA,1906.0,1997.0
378,1967,235,George,Porter,chemistry,4,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",male,06/12/1920,United Kingdom,Stainforth,GB,31/08/2002,United Kingdom,Canterbury,GB,Royal Institution of Great Britain,London,United Kingdom,1920.0,2002.0
